category,Clothing,price,original_price,rating,rating_count,scraped_date,size,color,material,discount_percentage,availability,is_bestseller,return_policy,delivery_time,trending,customer_reviews
Women Skirts,Skirt,695,1059,3.3,6767,2025-08-02,M,Mint,Viscose,34.37,Few Left,FALSE,45 days,1 days,FALSE,0
Women Skirts,Skirt,979,2789,4.2,828,2025-08-02,L,Cream,Denim,64.9,Few Left,FALSE,15 days,6 days,FALSE,336
Women Skirts,Skirt,617,633,4.3,3389,2025-08-02,M,Peach,Viscose,2.53,Few Left,FALSE,30 days,1 days,FALSE,424
Women Skirts,Skirt,904,1105,4.3,647,2025-08-02,3XL,White,Linen,18.19,Few Left,FALSE,10 days,6 days,FALSE,401
Women Skirts,Skirt,878,1257,4.2,2122,2025-08-02,XXL,Rose Gold,Denim,30.15,Few Left,FALSE,30 days,7 days,FALSE,91
Women Skirts,Skirt,819,854,3.1,3290,2025-08-02,L,Sage,Cotton Blend,4.1,In Stock,FALSE,30 days,3 days,FALSE,154
Women Skirts,Skirt,1013,1135,3.5,902,2025-08-02,XS,Peach,Cotton Blend,10.75,Coming Soon,FALSE,45 days,7 days,FALSE,498
Women Skirts,Skirt,623,639,3,1556,2025-08-02,3XL,White,Hemp,2.5,Limited Stock,FALSE,15 days,4 days,FALSE,221
Women Skirts,Skirt,728,1506,3.2,37,2025-08-02,M,Mustard,Viscose,51.66,Limited Stock,FALSE,10 days,7 days,FALSE,74
Women Skirts,Skirt,859,1287,3.5,2340,2025-08-02,L,Blue,Rayon,33.26,Limited Stock,FALSE,45 days,7 days,FALSE,446
Women Skirts,Skirt,840,1012,3.4,1409,2025-08-02,XL,Yellow,Tencel,17,Back in Stock,TRUE,30 days,6 days,FALSE,138
Women Skirts,Skirt,609,740,3.8,2934,2025-08-02,S,Coral,Jersey,17.7,Coming Soon,TRUE,30 days,1 days,FALSE,177
Men Tshirts,T-Shirt,776,1112,4,4269,2025-08-02,XL,Rose Gold,Viscose,30.22,Limited Stock,FALSE,30 days,4 days,FALSE,329
Men Tshirts,T-Shirt,555,922,4,4742,2025-08-02,3XL,Khaki,Rayon,39.8,Limited Stock,FALSE,15 days,7 days,FALSE,27
Men Tshirts,T-Shirt,519,1296,4.1,1637,2025-08-02,L,Burgundy,Linen,59.95,In Stock,FALSE,30 days,4 days,FALSE,192
Men Tshirts,T-Shirt,652,2054,3.8,6739,2025-08-02,S,Blue,Fleece,68.26,Pre-Order,FALSE,30 days,4 days,FALSE,358
Men Tshirts,T-Shirt,658,823,4.1,6459,2025-08-02,XS,Blue,Cashmere,20.05,Only 1 Left,FALSE,15 days,1 days,FALSE,22
Men Tshirts,T-Shirt,1028,1247,3.9,555,2025-08-02,3XL,Grey,Hemp,17.56,Few Left,FALSE,15 days,1 days,FALSE,33
Men Tshirts,T-Shirt,636,803,4.4,2957,2025-08-02,XXL,Orange,Hemp,20.8,Coming Soon,FALSE,10 days,5 days,FALSE,300
Men Tshirts,T-Shirt,534,777,3.6,7373,2025-08-02,XXL,Charcoal,Denim,31.27,In Stock,FALSE,15 days,2 days,FALSE,230
Men Tshirts,T-Shirt,723,1022,3.9,4415,2025-08-02,XL,Coral,Modal,29.26,Limited Stock,FALSE,10 days,7 days,FALSE,258
Men Tshirts,T-Shirt,992,1173,4,4919,2025-08-02,L,Coral,Viscose,15.43,Only 1 Left,FALSE,10 days,4 days,FALSE,215
Men Tshirts,T-Shirt,463,644,4.4,4773,2025-08-02,3XL,Sage,Cotton,28.11,2-3 pieces left,TRUE,10 days,4 days,FALSE,6
Men Tshirts,T-Shirt,459,843,4.5,6928,2025-08-02,XXL,Mint,Linen,45.55,Only 1 Left,FALSE,45 days,3 days,FALSE,253
Men Tshirts,T-Shirt,661,1422,4.1,1857,2025-08-02,XS,Mint,Denim,53.52,Limited Stock,FALSE,45 days,7 days,FALSE,244
Men Tshirts,T-Shirt,534,731,3.8,6552,2025-08-02,XXL,Red,Polyester,26.95,Only 1 Left,FALSE,45 days,7 days,FALSE,123
Men Jeans,Jeans,1590,2488,3.7,6985,2025-08-02,S,Rose Gold,Jersey,36.09,Only 1 Left,FALSE,10 days,7 days,TRUE,19
Men Jeans,Jeans,1896,3200,4.5,6062,2025-08-02,XXL,Sage,Bamboo,40.75,Few Left,FALSE,15 days,6 days,FALSE,192
Men Jeans,Jeans,1787,2087,3.7,4874,2025-08-02,L,Charcoal,Cashmere,14.37,Pre-Order,FALSE,45 days,7 days,FALSE,94
Men Jeans,Jeans,1730,2028,4,1333,2025-08-02,3XL,Purple,Modal,14.69,Pre-Order,FALSE,30 days,7 days,FALSE,314
Men Jeans,Other,1409,1577,4.1,5723,2025-08-02,XS,Sage,Wool,10.65,Few Left,FALSE,45 days,2 days,FALSE,73
Men Jeans,Jeans,1529,1534,4.1,4695,2025-08-02,XL,Blue,Modal,0.33,Limited Stock,FALSE,30 days,6 days,FALSE,341
Men Jeans,Jeans,1383,1569,3.7,7001,2025-08-02,XS,Coral,Jersey,11.85,In Stock,FALSE,15 days,3 days,FALSE,493
Men Jeans,Jeans,1798,2106,4.3,6374,2025-08-02,XL,White,Modal,14.62,In Stock,FALSE,15 days,5 days,FALSE,316
Men Jeans,Jeans,1689,1813,4.2,895,2025-08-02,L,Cream,Linen,6.84,Only 1 Left,FALSE,15 days,3 days,FALSE,400
Men Jeans,Jeans,1402,1404,4.1,7385,2025-08-02,L,Navy,Viscose,0.14,Only 1 Left,FALSE,15 days,2 days,FALSE,34
Men Jeans,Jeans,1562,1593,4.1,6177,2025-08-02,3XL,Brown,Cashmere,1.95,Few Left,FALSE,30 days,1 days,FALSE,483
Men Jeans,Jeans,1479,3513,4.3,4758,2025-08-02,XS,Navy,Linen,57.9,2-3 pieces left,FALSE,45 days,1 days,FALSE,134
Men Jeans,Jeans,1128,1306,3.8,4633,2025-08-02,S,Turquoise,Spandex,13.63,In Stock,FALSE,30 days,6 days,FALSE,262
Men Jeans,Jeans,1231,1398,4.4,1402,2025-08-02,M,Rose Gold,Hemp,11.95,Back in Stock,FALSE,45 days,5 days,FALSE,164
Men Shirts,Shirt,1326,1533,3.7,4105,2025-08-02,L,Mustard,Jersey,13.5,Few Left,FALSE,30 days,4 days,FALSE,389
Men Shirts,Shirt,1200,1220,3.8,1227,2025-08-02,L,Green,Cashmere,1.64,Pre-Order,FALSE,10 days,1 days,FALSE,14
Men Shirts,Shirt,1351,1624,3.7,3182,2025-08-02,XXL,Khaki,Denim,16.81,Few Left,FALSE,30 days,5 days,FALSE,172
Men Shirts,Shirt,776,1122,4.4,3410,2025-08-02,L,Purple,Jersey,30.84,Pre-Order,FALSE,45 days,6 days,FALSE,62
Men Shirts,Shirt,1271,1571,4.5,948,2025-08-02,L,Rose Gold,Cashmere,19.1,2-3 pieces left,FALSE,15 days,2 days,FALSE,114
Men Shirts,Shirt,1011,2495,4.3,5191,2025-08-02,M,Burgundy,Viscose,59.48,Back in Stock,FALSE,45 days,3 days,FALSE,218
Men Shirts,Shirt,898,2110,4.5,3442,2025-08-02,XL,Khaki,Bamboo,57.44,Few Left,FALSE,45 days,3 days,FALSE,196
Men Shirts,Shirt,922,1029,3.7,6564,2025-08-02,S,Mustard,Hemp,10.4,Back in Stock,FALSE,10 days,7 days,FALSE,209
Men Shirts,Shirt,777,1027,4,3234,2025-08-02,L,Burgundy,Polyester,24.34,2-3 pieces left,FALSE,15 days,4 days,TRUE,40
Men Shirts,Shirt,968,1167,3.9,5805,2025-08-02,3XL,White,Linen,17.05,Back in Stock,FALSE,30 days,1 days,TRUE,249
Men Shirts,Shirt,901,977,3.6,547,2025-08-02,M,Mustard,Viscose,7.78,In Stock,FALSE,30 days,6 days,FALSE,205
Men Shirts,Shirt,1108,1504,4,6251,2025-08-02,L,Mint,Jersey,26.33,Pre-Order,FALSE,10 days,3 days,FALSE,281
Men Shirts,Shirt,1212,1440,3.8,1906,2025-08-02,M,Black,Hemp,15.83,Few Left,FALSE,15 days,2 days,FALSE,62
Men Shirts,Shirt,1514,1643,3.9,2323,2025-08-02,L,Cream,Rayon,7.85,Only 1 Left,FALSE,30 days,1 days,FALSE,256
Women Dresses,Dress,966,1127,4.3,7868,2025-08-02,XXL,Maroon,Denim,14.29,Limited Stock,FALSE,10 days,5 days,FALSE,300
Women Dresses,Dress,1377,1585,4.4,2933,2025-08-02,L,Charcoal,Wool,13.12,In Stock,FALSE,30 days,7 days,FALSE,124
Women Dresses,Dress,1269,3310,3.7,1736,2025-08-02,L,Lavender,Lycra,61.66,Coming Soon,FALSE,45 days,4 days,FALSE,5
Women Dresses,Dress,1783,3264,4.2,1464,2025-08-02,M,Rose Gold,Linen,45.37,Few Left,FALSE,10 days,5 days,FALSE,178
Women Dresses,Dress,1070,2068,4.2,5497,2025-08-02,XXL,Mint,Fleece,48.26,Pre-Order,TRUE,15 days,1 days,FALSE,251
Women Dresses,Dress,958,1077,3.6,4849,2025-08-02,S,Red,Spandex,11.05,Only 1 Left,FALSE,45 days,3 days,FALSE,372
Women Dresses,Dress,1427,1716,4.4,7684,2025-08-02,L,Navy,Cashmere,16.84,Few Left,FALSE,30 days,6 days,FALSE,123
Women Dresses,Dress,1477,1795,4.1,981,2025-08-02,XS,Black,Bamboo,17.72,Few Left,FALSE,15 days,3 days,FALSE,313
Women Dresses,Dress,1229,1479,4,166,2025-08-02,S,Beige,Wool,16.9,Limited Stock,FALSE,15 days,6 days,FALSE,60
Women Dresses,Dress,969,2368,3.9,5791,2025-08-02,S,Purple,Lycra,59.08,2-3 pieces left,FALSE,45 days,1 days,FALSE,14
Women Dresses,Dress,1105,3148,4.5,2162,2025-08-02,L,Red,Linen,64.9,Coming Soon,FALSE,30 days,3 days,FALSE,192
Women Dresses,Dress,1317,1389,4,23,2025-08-02,XS,Khaki,Wool,5.18,Limited Stock,FALSE,15 days,7 days,FALSE,485
Women Dresses,Dress,1022,1378,4,6104,2025-08-02,3XL,Mustard,Hemp,25.83,Back in Stock,FALSE,45 days,6 days,FALSE,223
Women Dresses,Dress,1283,2028,4.1,7004,2025-08-02,3XL,Orange,Cotton Blend,36.74,2-3 pieces left,FALSE,10 days,5 days,FALSE,72
Women Tops,Cold Shoulder Top,887,1070,3.6,4455,2025-08-02,3XL,Red,Denim,17.1,Limited Stock,FALSE,15 days,1 days,FALSE,17
Women Tops,Tunic,702,1047,3.7,7269,2025-08-02,3XL,Pink,Viscose,32.95,Only 1 Left,FALSE,30 days,4 days,FALSE,112
Women Tops,Tank Top,657,979,4.2,7481,2025-08-02,3XL,Green,Spandex,32.89,Back in Stock,FALSE,15 days,5 days,FALSE,398
Women Tops,T-Shirt,889,1395,3.7,7770,2025-08-02,XXL,Blue,Modal,36.27,In Stock,FALSE,45 days,3 days,FALSE,497
Women Tops,Casual Top,552,799,3.7,93,2025-08-02,XXL,Black,Cotton Blend,30.91,2-3 pieces left,FALSE,10 days,5 days,FALSE,81
Women Tops,Peasant Top,551,1406,4.2,2148,2025-08-02,XXL,Purple,Hemp,60.81,Only 1 Left,FALSE,15 days,2 days,FALSE,9
Women Tops,Halter Top,1041,1203,4.2,7239,2025-08-02,M,Yellow,Lycra,13.47,Back in Stock,FALSE,45 days,5 days,FALSE,80
Women Tops,Peasant Top,402,471,4,8000,2025-08-02,L,Teal,Hemp,14.65,2-3 pieces left,FALSE,15 days,2 days,FALSE,203
Women Tops,Peasant Top,619,1009,4.1,3419,2025-08-02,XXL,Beige,Fleece,38.65,Pre-Order,FALSE,10 days,6 days,FALSE,373
Women Tops,T-Shirt,531,635,3.7,3357,2025-08-02,XS,Khaki,Lycra,16.38,Limited Stock,FALSE,10 days,3 days,FALSE,109
Women Tops,Tank Top,765,824,3.7,2677,2025-08-02,XL,Mint,Polyester,7.16,Coming Soon,FALSE,10 days,5 days,FALSE,451
Women Tops,Tunic,703,707,4.4,6498,2025-08-02,XXL,Mustard,Fleece,0.57,Only 1 Left,FALSE,30 days,6 days,FALSE,38
Women Tops,Halter Top,565,1134,4.1,30,2025-08-02,S,Black,Jersey,50.18,2-3 pieces left,FALSE,15 days,3 days,FALSE,466
Women Tops,Peasant Top,635,1031,4.5,3968,2025-08-02,L,Black,Modal,38.41,Few Left,FALSE,15 days,4 days,FALSE,316
Women Jeans,Jeans,1425,4253,4.1,3212,2025-08-02,XS,Pink,Spandex,66.49,Back in Stock,TRUE,45 days,2 days,FALSE,310
Women Jeans,Jeans,1947,2150,3.6,5551,2025-08-02,M,Turquoise,Denim,9.44,Only 1 Left,FALSE,30 days,6 days,FALSE,102
Women Jeans,Jeans,1304,1461,4.1,6662,2025-08-02,XS,White,Polyester,10.75,Only 1 Left,FALSE,30 days,7 days,FALSE,492
Women Jeans,Jeans,2089,2433,3.7,2248,2025-08-02,S,Grey,Denim,14.14,Coming Soon,FALSE,15 days,1 days,FALSE,20
Women Jeans,Jeans,1375,2732,4.2,7051,2025-08-02,M,Mustard,Lycra,49.67,2-3 pieces left,FALSE,30 days,5 days,FALSE,28
Women Jeans,Jeans,1300,1495,3.7,7165,2025-08-02,XXL,Coral,Jersey,13.04,Few Left,FALSE,10 days,2 days,FALSE,392
Women Jeans,Jeans,1636,4149,4,2303,2025-08-02,S,White,Cashmere,60.57,Coming Soon,FALSE,30 days,6 days,FALSE,324
Women Jeans,Jeans,1972,2339,3.6,1298,2025-08-02,M,Black,Polyester,15.69,In Stock,FALSE,30 days,2 days,FALSE,209
Women Jeans,Jeans,1588,1822,3.9,7372,2025-08-02,XS,Mustard,Rayon,12.84,Few Left,FALSE,10 days,4 days,TRUE,13
Women Jeans,Jeans,1779,2673,4.1,53,2025-08-02,XL,Cream,Lycra,33.45,In Stock,FALSE,15 days,7 days,TRUE,219
Women Jeans,Jeans,1894,2044,4.4,302,2025-08-02,M,Rose Gold,Cotton,7.34,In Stock,FALSE,45 days,2 days,FALSE,360
Women Jeans,Jeans,1633,1720,4,3413,2025-08-02,XS,Khaki,Modal,5.06,Coming Soon,FALSE,45 days,2 days,FALSE,491
Women Jeans,Jeans,1063,1302,3.6,241,2025-08-02,L,Beige,Modal,18.36,Back in Stock,FALSE,30 days,1 days,FALSE,241
Women Jeans,Jeans,1689,1822,3.8,6860,2025-08-02,S,Maroon,Wool,7.3,Limited Stock,FALSE,30 days,7 days,FALSE,287
Men Hoodies,Hoodie,2186,5285,4.4,852,2025-08-02,XXL,Brown,Modal,58.64,Back in Stock,FALSE,15 days,4 days,FALSE,403
Men Hoodies,Hoodie,1131,1300,4.2,4529,2025-08-02,3XL,Sage,Denim,13,Back in Stock,FALSE,15 days,1 days,TRUE,214
Men Hoodies,Hoodie,1538,1570,4,1793,2025-08-02,L,Rose Gold,Fleece,2.04,Back in Stock,FALSE,30 days,3 days,FALSE,425
Men Hoodies,Hoodie,1675,1755,4.3,7762,2025-08-02,L,Beige,Wool,4.56,2-3 pieces left,FALSE,10 days,3 days,FALSE,328
Men Hoodies,Hoodie,1536,2218,4.4,7727,2025-08-02,XS,Burgundy,Polyester,30.75,In Stock,FALSE,45 days,6 days,FALSE,411
Men Hoodies,Hoodie,1825,4090,4.1,5800,2025-08-02,XXL,Blue,Jersey,55.38,Pre-Order,FALSE,10 days,7 days,FALSE,288
Men Hoodies,Hoodie,1551,3967,4.1,4270,2025-08-02,M,Yellow,Linen,60.9,2-3 pieces left,FALSE,45 days,6 days,FALSE,280
Men Hoodies,Hoodie,1354,1573,4,4812,2025-08-02,3XL,Rose Gold,Hemp,13.92,Coming Soon,FALSE,15 days,4 days,FALSE,250
Men Hoodies,Hoodie,2079,2211,4.1,1325,2025-08-02,M,Maroon,Viscose,5.97,In Stock,FALSE,45 days,7 days,FALSE,129
Men Hoodies,Hoodie,1774,1976,4.5,4499,2025-08-02,M,Sage,Denim,10.22,Limited Stock,FALSE,45 days,4 days,FALSE,79
Men Hoodies,Hoodie,2012,2314,3.6,7353,2025-08-02,XL,Maroon,Fleece,13.05,Pre-Order,FALSE,15 days,4 days,FALSE,108
Men Hoodies,Hoodie,1668,1799,4.3,6108,2025-08-02,XS,Navy,Tencel,7.28,Only 1 Left,FALSE,30 days,4 days,FALSE,280
Men Hoodies,Hoodie,1289,4095,3.6,2138,2025-08-02,L,Green,Hemp,68.52,In Stock,FALSE,30 days,5 days,FALSE,58
Men Hoodies,Hoodie,1429,1526,4.2,7597,2025-08-02,S,Sage,Denim,6.36,Few Left,FALSE,45 days,5 days,FALSE,63
Women Hoodies,Hoodie,1373,3019,4,2242,2025-08-02,XL,Burgundy,Hemp,54.52,2-3 pieces left,FALSE,15 days,7 days,FALSE,213
Women Hoodies,Hoodie,1987,2060,4,4943,2025-08-02,3XL,Rose Gold,Spandex,3.54,Back in Stock,FALSE,10 days,1 days,FALSE,59
Women Hoodies,Hoodie,2136,7114,4,991,2025-08-02,L,Teal,Denim,69.97,In Stock,FALSE,15 days,4 days,FALSE,85
Women Hoodies,Hoodie,1439,1492,3.7,1744,2025-08-02,S,Rose Gold,Wool,3.55,Coming Soon,FALSE,10 days,4 days,FALSE,93
Women Hoodies,Hoodie,1518,4523,3.8,1493,2025-08-02,XXL,Rose Gold,Tencel,66.44,Only 1 Left,FALSE,30 days,4 days,FALSE,70
Women Hoodies,Hoodie,2224,2389,4.4,6201,2025-08-02,3XL,Black,Cotton,6.91,Pre-Order,FALSE,30 days,7 days,FALSE,428
Women Hoodies,Hoodie,1903,2756,3.6,4015,2025-08-02,3XL,Red,Rayon,30.95,2-3 pieces left,FALSE,15 days,3 days,FALSE,404
Women Hoodies,Hoodie,1617,2069,4.2,4740,2025-08-02,S,Cream,Spandex,21.85,Back in Stock,FALSE,10 days,3 days,FALSE,297
Women Hoodies,Hoodie,1941,4103,3.7,4665,2025-08-02,3XL,Beige,Hemp,52.69,Limited Stock,FALSE,45 days,5 days,FALSE,173
Women Hoodies,Hoodie,1740,4835,4.1,1563,2025-08-02,XS,Grey,Lycra,64.01,2-3 pieces left,FALSE,30 days,6 days,FALSE,263
Women Hoodies,Hoodie,1435,1714,4.3,1325,2025-08-02,M,Cream,Fleece,16.28,Limited Stock,FALSE,30 days,4 days,FALSE,113
Women Hoodies,Hoodie,1814,2071,4.2,7240,2025-08-02,L,Blue,Hemp,12.41,In Stock,FALSE,30 days,6 days,FALSE,20
Women Hoodies,Hoodie,1306,1619,3.9,4830,2025-08-02,S,Olive,Denim,19.33,Coming Soon,TRUE,45 days,5 days,FALSE,0
Women Hoodies,Hoodie,1920,2242,4.4,629,2025-08-02,XXL,Turquoise,Wool,14.36,2-3 pieces left,FALSE,10 days,3 days,FALSE,475
Men Shorts,Shorts,746,956,4.4,3718,2025-08-02,S,Grey,Linen,21.97,Few Left,FALSE,15 days,1 days,FALSE,140
Men Shorts,Shorts,880,1980,3.9,1316,2025-08-02,XL,Rose Gold,Lycra,55.56,Limited Stock,FALSE,15 days,6 days,TRUE,348
Men Shorts,Shorts,715,1118,4.1,6259,2025-08-02,XXL,Navy,Bamboo,36.05,Back in Stock,FALSE,15 days,3 days,FALSE,232
Men Shorts,Shorts,1038,1269,4,7918,2025-08-02,XS,Orange,Linen,18.2,In Stock,FALSE,15 days,1 days,FALSE,249
Men Shorts,Shorts,1042,2307,4.1,2043,2025-08-02,XL,Turquoise,Viscose,54.83,Only 1 Left,FALSE,10 days,1 days,TRUE,440
Men Shorts,Shorts,740,1146,3.9,5446,2025-08-02,L,Blue,Cashmere,35.43,In Stock,FALSE,45 days,6 days,FALSE,489
Men Shorts,Shorts,878,1095,3.7,4766,2025-08-02,XL,Mustard,Viscose,19.82,Coming Soon,FALSE,15 days,4 days,FALSE,474
Men Shorts,Shorts,845,1173,3.9,3741,2025-08-02,M,Mint,Spandex,27.96,Pre-Order,FALSE,30 days,2 days,FALSE,310
Men Shorts,Shorts,798,1173,3.6,5595,2025-08-02,XL,Lavender,Fleece,31.97,Back in Stock,FALSE,30 days,3 days,FALSE,105
Men Shorts,Shorts,1019,2015,4.1,7801,2025-08-02,M,Black,Wool,49.43,2-3 pieces left,FALSE,45 days,6 days,TRUE,101
Men Shorts,Shorts,1337,1402,4,7939,2025-08-02,L,Navy,Modal,4.64,Only 1 Left,FALSE,10 days,7 days,FALSE,303
Men Shorts,Shorts,890,1070,4.2,2117,2025-08-02,XL,Lavender,Tencel,16.82,Back in Stock,FALSE,10 days,7 days,FALSE,81
Men Shorts,Shorts,896,1361,4.2,3752,2025-08-02,S,Turquoise,Lycra,34.17,Pre-Order,TRUE,45 days,2 days,FALSE,410
Men Shorts,Shorts,622,832,3.7,44,2025-08-02,XXL,Rose Gold,Linen,25.24,Coming Soon,TRUE,30 days,4 days,FALSE,462
Women Skirts,Skirt,1027,1097,4.4,1176,2025-08-02,S,Olive,Linen,6.38,Coming Soon,FALSE,15 days,5 days,FALSE,483
Women Skirts,Skirt,948,2445,4.2,4359,2025-08-02,S,Cream,Spandex,61.23,Back in Stock,FALSE,30 days,5 days,FALSE,168
Women Skirts,Skirt,914,946,4.2,5204,2025-08-02,XS,White,Cotton,3.38,2-3 pieces left,FALSE,10 days,6 days,FALSE,349
Women Skirts,Skirt,975,1621,4,6253,2025-08-02,XXL,Green,Fleece,39.85,Only 1 Left,FALSE,15 days,3 days,FALSE,198
Women Skirts,Skirt,693,1851,4.1,2732,2025-08-02,XL,Orange,Cotton Blend,62.56,Only 1 Left,FALSE,30 days,4 days,FALSE,319
Women Skirts,Skirt,687,1313,4.2,5704,2025-08-02,XL,Olive,Viscose,47.68,2-3 pieces left,FALSE,30 days,5 days,FALSE,348
Women Skirts,Skirt,1459,2136,4.2,2353,2025-08-02,XL,Sage,Cashmere,31.69,Only 1 Left,FALSE,30 days,3 days,FALSE,441
Women Skirts,Skirt,767,1042,3.6,3477,2025-08-02,L,Mustard,Bamboo,26.39,Coming Soon,FALSE,15 days,5 days,FALSE,61
Women Skirts,Skirt,659,1769,4.3,7410,2025-08-02,M,Cream,Denim,62.75,Few Left,FALSE,15 days,1 days,FALSE,159
Women Skirts,Skirt,1045,1287,4.2,7187,2025-08-02,XS,Orange,Bamboo,18.8,2-3 pieces left,FALSE,15 days,2 days,FALSE,75
Women Skirts,Skirt,914,1946,4.3,3253,2025-08-02,M,Rose Gold,Cotton,53.03,Limited Stock,FALSE,45 days,3 days,FALSE,362
Women Skirts,Skirt,1093,1465,4,5782,2025-08-02,3XL,Brown,Polyester,25.39,Few Left,FALSE,30 days,4 days,FALSE,358
Women Skirts,Skirt,1121,1648,4,267,2025-08-02,XXL,Olive,Fleece,31.98,In Stock,FALSE,30 days,4 days,FALSE,349
Women Skirts,Skirt,968,1380,4,2436,2025-08-02,XS,Turquoise,Bamboo,29.86,2-3 pieces left,FALSE,45 days,4 days,FALSE,14
Men Tshirts,T-Shirt,619,991,4.2,7656,2025-08-02,3XL,White,Lycra,37.54,Only 1 Left,FALSE,15 days,4 days,FALSE,293
Men Tshirts,T-Shirt,722,1192,3.9,6744,2025-08-02,S,Lavender,Lycra,39.43,Coming Soon,FALSE,30 days,6 days,FALSE,3
Men Tshirts,T-Shirt,848,860,3.7,6235,2025-08-02,3XL,Navy,Viscose,1.4,In Stock,FALSE,10 days,6 days,FALSE,419
Men Tshirts,T-Shirt,787,1073,4.3,2155,2025-08-02,XL,Cream,Tencel,26.65,2-3 pieces left,FALSE,45 days,6 days,FALSE,434
Men Tshirts,T-Shirt,679,752,4.5,3131,2025-08-02,M,Maroon,Cashmere,9.71,In Stock,FALSE,10 days,6 days,FALSE,500
Men Tshirts,T-Shirt,648,1008,4.1,5529,2025-08-02,3XL,Sage,Wool,35.71,Only 1 Left,FALSE,15 days,5 days,FALSE,314
Men Tshirts,T-Shirt,725,1312,3.9,1298,2025-08-02,XXL,Purple,Cotton Blend,44.74,Coming Soon,FALSE,30 days,6 days,FALSE,448
Men Tshirts,T-Shirt,936,2782,4.5,2888,2025-08-02,XS,Blue,Modal,66.36,Limited Stock,TRUE,45 days,2 days,FALSE,493
Men Tshirts,T-Shirt,804,875,3.9,6925,2025-08-02,XS,Khaki,Silk,8.11,Coming Soon,FALSE,15 days,4 days,FALSE,57
Men Tshirts,T-Shirt,810,955,3.8,1092,2025-08-02,L,Yellow,Cashmere,15.18,In Stock,FALSE,10 days,5 days,FALSE,488
Men Tshirts,T-Shirt,973,1285,4.4,1820,2025-08-02,XS,Olive,Cotton Blend,24.28,Pre-Order,FALSE,10 days,6 days,FALSE,497
Men Tshirts,T-Shirt,720,963,3.8,6225,2025-08-02,M,Blue,Rayon,25.23,Only 1 Left,FALSE,45 days,1 days,FALSE,464
Men Tshirts,T-Shirt,928,1859,4.6,1076,2025-08-02,S,Yellow,Viscose,50.08,Back in Stock,FALSE,45 days,4 days,FALSE,154
Men Tshirts,T-Shirt,683,804,4.5,3343,2025-08-02,3XL,Orange,Cashmere,15.05,Pre-Order,FALSE,30 days,1 days,FALSE,284
Men Jeans,Jeans,1357,1472,3.8,7321,2025-08-02,XL,Brown,Lycra,7.81,Few Left,FALSE,10 days,3 days,FALSE,412
Men Jeans,Jeans,2208,4622,4,3106,2025-08-02,L,Navy,Hemp,52.23,Limited Stock,FALSE,45 days,7 days,FALSE,431
Men Jeans,Jeans,1464,1654,4.4,2185,2025-08-02,S,Orange,Tencel,11.49,2-3 pieces left,FALSE,45 days,3 days,FALSE,493
Men Jeans,Jeans,1325,1583,4.3,3172,2025-08-02,XS,Teal,Hemp,16.3,2-3 pieces left,FALSE,10 days,4 days,FALSE,379
Men Jeans,Jeans,1726,1814,4.2,184,2025-08-02,XS,Blue,Cotton Blend,4.85,Pre-Order,FALSE,30 days,2 days,FALSE,103
Men Jeans,Jeans,1524,1549,4.2,129,2025-08-02,XS,Purple,Modal,1.61,Coming Soon,FALSE,30 days,4 days,FALSE,207
Men Jeans,Jeans,1693,2014,3.8,6513,2025-08-02,M,Red,Denim,15.94,In Stock,FALSE,45 days,7 days,FALSE,415
Men Jeans,Jeans,1991,2233,4.5,658,2025-08-02,M,Cream,Cotton,10.84,Only 1 Left,TRUE,30 days,1 days,FALSE,257
Men Jeans,Jeans,1308,1638,4,243,2025-08-02,S,Rose Gold,Cashmere,20.15,Coming Soon,FALSE,30 days,2 days,FALSE,246
Men Jeans,Jeans,2103,2386,4,7593,2025-08-02,L,Rose Gold,Wool,11.86,In Stock,FALSE,45 days,1 days,FALSE,56
Men Jeans,Jeans,1922,1934,4.5,1828,2025-08-02,3XL,Pink,Linen,0.62,Few Left,FALSE,10 days,5 days,FALSE,273
Men Jeans,Jeans,1953,2262,4.6,3217,2025-08-02,3XL,Coral,Viscose,13.66,Back in Stock,TRUE,30 days,4 days,FALSE,6
Men Jeans,Jeans,1723,5302,4.4,6555,2025-08-02,M,Pink,Rayon,67.5,Pre-Order,TRUE,10 days,5 days,FALSE,126
Men Jeans,Jeans,2202,2564,3.9,2131,2025-08-02,S,Olive,Cotton,14.12,Limited Stock,FALSE,45 days,2 days,FALSE,226
Men Shirts,Shirt,1343,1427,4,7726,2025-08-02,M,Turquoise,Tencel,5.89,In Stock,FALSE,10 days,1 days,TRUE,412
Men Shirts,Shirt,1160,1485,4.6,1942,2025-08-02,XL,Charcoal,Cotton,21.89,Few Left,FALSE,10 days,7 days,FALSE,448
Men Shirts,Shirt,1285,1585,4.6,5101,2025-08-02,XL,Pink,Cotton,18.93,Coming Soon,FALSE,15 days,1 days,TRUE,321
Men Shirts,Shirt,1571,3921,3.8,2798,2025-08-02,XL,Turquoise,Hemp,59.93,Few Left,FALSE,15 days,3 days,FALSE,388
Men Shirts,Shirt,1398,1720,4.2,1679,2025-08-02,L,Teal,Rayon,18.72,Coming Soon,FALSE,30 days,3 days,FALSE,234
Men Shirts,Shirt,1485,1645,4,5898,2025-08-02,XS,Lavender,Cotton Blend,9.73,Only 1 Left,FALSE,10 days,7 days,FALSE,156
