category,price,original_price,rating,rating_count,scraped_date,size,color,material,discount_percentage,availability,is_bestseller,return_policy,delivery_time,trending,customer_reviews,product_engagement
Men Shorts,670,1851,4.2,382,2025-08-16,XL,Black,Hemp,63.81,In Stock,TRUE,45 days,2 days,TRUE,39,31.98174695
Women Hoodies,617,913,3.8,6299,2025-08-16,XS,Mustard,Lycra,32.47,Coming Soon,TRUE,45 days,6 days,TRUE,747,40.24355867
Women Dresses,2097,3598,4.6,6364,2025-08-16,S,Green,Wool,41.72,2-3 pieces left,TRUE,10 days,4 days,TRUE,471,47.28941975
Men Jeans,1230,3011,3.6,1494,2025-08-16,XS,Coral,Cotton Blend,59.16,Pre-Order,TRUE,45 days,7 days,TRUE,194,33.31557335
Men Tshirts,1823,5865,3.9,4014,2025-08-16,M,Pink,Denim,68.92,Limited Stock,FALSE,15 days,2 days,TRUE,588,34.86139124
Men Tshirts,1115,1715,3.5,2587,2025-08-16,XS,Navy,Rayon,35,In Stock,TRUE,45 days,6 days,TRUE,494,34.50524229
Men Jeans,1259,2136,4.2,2988,2025-08-16,S,Purple,Denim,41.06,Only 1 Left,TRUE,15 days,2 days,TRUE,448,40.61131548
Women Dresses,1187,4260,3.6,2614,2025-08-16,M,Black,Rayon,72.14,Only 1 Left,TRUE,45 days,7 days,TRUE,184,35.32846976
Women Hoodies,507,1844,4.2,1437,2025-08-16,XS,Turquoise,Lycra,72.52,Coming Soon,TRUE,10 days,5 days,TRUE,79,37.53823586
Women Jeans,1262,1670,4.8,689,2025-08-16,M,Navy,Viscose,24.46,Only 1 Left,TRUE,30 days,5 days,TRUE,60,38.37611967
Men Tshirts,1409,1967,4.6,4441,2025-08-16,XL,Turquoise,Lycra,28.39,Limited Stock,TRUE,15 days,7 days,TRUE,806,45.63475602
Women Dresses,222,992,3.4,5169,2025-08-16,S,Yellow,Cotton,77.63,Back in Stock,TRUE,45 days,1 days,TRUE,741,36.07213509
Men Tshirts,482,864,4.3,3271,2025-08-16,XXL,Teal,Bamboo,44.27,Back in Stock,TRUE,10 days,1 days,TRUE,308,41.8005738
Women Skirts,1161,2436,3.2,4422,2025-08-16,XS,Green,Cotton,52.35,2-3 pieces left,TRUE,10 days,6 days,TRUE,832,33.86263513
Men Hoodies,1196,2989,3.7,2858,2025-08-16,XS,Teal,Spandex,59.99,In Stock,TRUE,45 days,4 days,TRUE,495,36.44544061
Women Dresses,327,374,4,4481,2025-08-16,3XL,Mint,Cotton Blend,12.66,Pre-Order,TRUE,30 days,2 days,TRUE,679,40.63129862
Men Jeans,1258,2554,4.4,5617,2025-08-16,XXL,Beige,Linen,50.76,Few Left,TRUE,30 days,2 days,TRUE,584,44.98841643
Women Hoodies,809,923,3.9,1837,2025-08-16,3XL,Maroon,Denim,12.39,2-3 pieces left,TRUE,30 days,2 days,TRUE,263,36.31408988
Men Shirts,1782,2129,3.6,5655,2025-08-16,M,Maroon,Cotton,16.33,Limited Stock,TRUE,15 days,3 days,TRUE,845,38.10569995
Women Hoodies,1323,4089,4.1,2329,2025-08-16,L,Black,Tencel,67.65,Few Left,TRUE,30 days,6 days,TRUE,362,38.78985654
Women Hoodies,1246,1436,3.9,3856,2025-08-16,3XL,Blue,Lycra,13.25,In Stock,TRUE,30 days,5 days,FALSE,462,36.70481534
Women Dresses,618,1265,4.2,4821,2025-08-16,XL,Red,Hemp,51.15,Coming Soon,TRUE,45 days,8 days,TRUE,612,42.61996505
Men Tshirts,1855,7978,3.6,4585,2025-08-16,XL,Khaki,Cotton,76.75,Only 1 Left,FALSE,15 days,8 days,TRUE,551,32.85074847
Women Dresses,1086,1435,4.5,1857,2025-08-16,XS,Maroon,Lycra,24.35,Limited Stock,TRUE,45 days,3 days,TRUE,355,40.87265164
Men Jeans,982,1833,4.6,6999,2025-08-16,XXL,Mint,Hemp,46.45,Few Left,TRUE,45 days,6 days,TRUE,924,47.72686097
Women Jeans,497,2027,3.8,7201,2025-08-16,S,Black,Wool,75.49,In Stock,TRUE,15 days,8 days,TRUE,710,40.75203337
Men Hoodies,1630,1791,3.9,2546,2025-08-16,3XL,Mint,Tencel,9.03,Back in Stock,TRUE,10 days,1 days,TRUE,358,37.58641875
Men Shirts,845,1723,4,7759,2025-08-16,L,Purple,Tencel,50.98,In Stock,TRUE,45 days,8 days,TRUE,1074,42.82695045
Women Dresses,1102,2449,3.9,3260,2025-08-16,XL,Purple,Bamboo,55.02,Few Left,TRUE,15 days,7 days,TRUE,433,38.55017779
Women Dresses,865,1050,3.4,3310,2025-08-16,L,Pink,Fleece,17.65,In Stock,TRUE,45 days,5 days,TRUE,567,34.55701883
Men Shorts,894,1007,2.8,5654,2025-08-16,XXL,Black,Bamboo,11.29,Few Left,TRUE,30 days,3 days,TRUE,741,31.19282709
Women Skirts,337,1320,3.6,2920,2025-08-16,XS,Mustard,Wool,74.47,2-3 pieces left,TRUE,30 days,1 days,TRUE,474,35.72685269
Women Jeans,1217,5132,3.9,5055,2025-08-16,XXL,Blue,Hemp,76.29,Few Left,TRUE,30 days,6 days,TRUE,681,40.26049065
Men Hoodies,1020,1216,3.5,0,2025-08-16,XL,Black,Rayon,16.18,In Stock,TRUE,10 days,2 days,TRUE,0,7
Women Jeans,552,1410,4.5,7097,2025-08-16,S,Sage,Fleece,60.86,Pre-Order,TRUE,30 days,4 days,TRUE,953,46.9040575
Men Shirts,1760,2949,4.5,5043,2025-08-16,M,White,Wool,40.32,In Stock,TRUE,45 days,7 days,TRUE,944,45.36679614
Men Jeans,984,2461,3.8,2859,2025-08-16,XS,Cream,Cotton Blend,60.03,Pre-Order,TRUE,10 days,3 days,TRUE,316,37.24259223
Men Jeans,554,1473,4.2,3761,2025-08-16,XL,Black,Lycra,62.39,Limited Stock,TRUE,15 days,8 days,TRUE,515,41.57736524
Women Jeans,1314,1563,4.4,2911,2025-08-16,XL,Beige,Cotton Blend,15.95,Coming Soon,TRUE,15 days,6 days,TRUE,458,42.0970198
Women Jeans,1335,3233,4.1,0,2025-08-16,XS,Cream,Linen,58.71,Back in Stock,TRUE,10 days,1 days,TRUE,0,7
Women Hoodies,148,359,4.7,3850,2025-08-16,M,Black,Viscose,58.8,2-3 pieces left,TRUE,45 days,4 days,TRUE,665,45.80361423
Women Dresses,496,788,4.5,1959,2025-08-16,M,Burgundy,Lycra,37.09,Back in Stock,TRUE,10 days,8 days,TRUE,164,41.11314889
Women Dresses,1079,1753,3.5,0,2025-08-16,XXL,Coral,Cotton,38.46,Coming Soon,TRUE,15 days,2 days,TRUE,0,7
Women Hoodies,1003,4308,3.4,3438,2025-08-16,XXL,Beige,Cotton Blend,76.72,2-3 pieces left,TRUE,45 days,8 days,TRUE,491,34.68598244
Women Jeans,2117,3077,3.6,2937,2025-08-16,3XL,Brown,Rayon,31.22,Limited Stock,TRUE,30 days,7 days,TRUE,180,35.74774368
Men Tshirts,1212,2184,4.1,327,2025-08-16,XXL,Beige,Cotton,44.53,Back in Stock,TRUE,10 days,4 days,TRUE,18,30.75135579
Men Hoodies,1027,1606,4.5,4289,2025-08-16,XXL,Mustard,Silk,36.08,Back in Stock,TRUE,45 days,7 days,TRUE,446,44.63818905
Women Jeans,751,2921,4.8,5568,2025-08-16,S,Green,Lycra,74.29,Limited Stock,TRUE,15 days,4 days,TRUE,561,48.39985976
Men Shirts,1368,1940,3.6,0,2025-08-16,S,Maroon,Hemp,29.49,2-3 pieces left,TRUE,45 days,5 days,TRUE,0,7
Women Jeans,1745,3595,3.8,0,2025-08-16,S,Sage,Fleece,51.47,In Stock,TRUE,45 days,6 days,TRUE,0,7
Men Shirts,1356,5702,3.7,3782,2025-08-16,3XL,Orange,Viscose,76.22,Pre-Order,TRUE,15 days,6 days,TRUE,676,37.48160871
Women Tops,376,1040,3.7,8412,2025-08-16,3XL,Coral,Jersey,63.87,Few Left,TRUE,10 days,7 days,TRUE,887,40.43887361
Men Shorts,1583,2945,4.4,5866,2025-08-16,S,Rose Gold,Bamboo,46.25,Coming Soon,TRUE,30 days,3 days,TRUE,416,45.17923432
Men Shorts,764,963,3.7,1647,2025-08-16,M,Pink,Wool,20.72,Pre-Order,TRUE,10 days,3 days,TRUE,272,34.40707553
Men Hoodies,912,2150,4.8,3350,2025-08-16,M,Peach,Tencel,57.59,Limited Stock,TRUE,10 days,7 days,TRUE,637,45.96166762
Men Tshirts,974,1164,3.9,5493,2025-08-16,XL,Burgundy,Cashmere,16.33,Pre-Order,TRUE,10 days,5 days,FALSE,805,38.08450628
Women Jeans,587,1091,3.7,6981,2025-08-16,3XL,Charcoal,Denim,46.21,Few Left,TRUE,45 days,6 days,TRUE,644,39.74903554
Women Skirts,265,524,4.4,5216,2025-08-16,XL,Green,Cotton,49.49,Limited Stock,TRUE,10 days,8 days,TRUE,404,44.66258233
Men Hoodies,930,1741,2.9,11115,2025-08-16,XS,Grey,Cashmere,46.59,Pre-Order,TRUE,10 days,8 days,TRUE,1483,34.01680829
Men Shorts,554,725,3.5,3555,2025-08-16,3XL,Charcoal,Linen,23.6,Limited Stock,TRUE,10 days,3 days,TRUE,568,35.61737059
Men Hoodies,1285,1675,3.8,4257,2025-08-16,S,Blue,Polyester,23.32,Few Left,TRUE,30 days,8 days,TRUE,320,38.75490841
Women Dresses,662,1831,4,3107,2025-08-16,S,Burgundy,Wool,63.86,Coming Soon,TRUE,10 days,2 days,TRUE,577,39.16693885
Men Shirts,843,969,3.8,2789,2025-08-16,XS,Olive,Rayon,13.01,In Stock,TRUE,15 days,4 days,TRUE,417,37.14842812
Men Jeans,1275,1551,4,4286,2025-08-16,3XL,Peach,Rayon,17.82,2-3 pieces left,TRUE,30 days,4 days,FALSE,419,37.95336987
Men Shorts,1452,2082,4,5417,2025-08-16,L,Grey,Cotton,30.29,2-3 pieces left,TRUE,30 days,2 days,TRUE,489,41.38992809
Women Hoodies,524,635,3.8,3751,2025-08-16,L,Cream,Fleece,17.5,Coming Soon,TRUE,10 days,3 days,TRUE,594,38.27416838
Men Tshirts,895,1304,3.4,3221,2025-08-16,XS,Cream,Modal,31.4,Pre-Order,TRUE,15 days,6 days,TRUE,301,34.46437572
Men Shorts,1597,5213,4,5314,2025-08-16,XS,Sage,Rayon,69.37,Limited Stock,TRUE,15 days,6 days,TRUE,274,41.31315316
Women Skirts,666,980,4,2904,2025-08-16,XL,Teal,Wool,32.06,Pre-Order,TRUE,10 days,5 days,TRUE,159,38.89675468
Women Tops,1223,3427,3.5,7837,2025-08-16,S,Coral,Bamboo,64.32,In Stock,TRUE,10 days,6 days,TRUE,565,38.38358643
Women Jeans,1082,1562,3.7,4902,2025-08-16,L,Coral,Cashmere,30.75,Only 1 Left,TRUE,15 days,3 days,TRUE,743,38.4411294
Women Skirts,823,1997,4.1,5948,2025-08-16,XS,Orange,Jersey,58.8,Few Left,TRUE,45 days,4 days,TRUE,1016,42.63301151
Women Tops,1981,9184,3.9,7963,2025-08-16,XL,Grey,Polyester,78.43,Back in Stock,FALSE,10 days,4 days,TRUE,1105,37.53247799
Women Dresses,1534,1650,4.2,2334,2025-08-16,L,Olive,Spandex,7.06,Coming Soon,TRUE,10 days,8 days,TRUE,337,39.57422211
Men Shirts,1121,1753,4.3,1185,2025-08-16,S,Green,Jersey,36.06,Pre-Order,TRUE,45 days,2 days,TRUE,85,37.43686879
Women Jeans,824,1099,4.3,4238,2025-08-16,3XL,Turquoise,Fleece,25.08,Coming Soon,TRUE,30 days,4 days,TRUE,226,42.91395549
Men Shorts,829,990,3.8,1275,2025-08-16,3XL,Orange,Cotton Blend,16.33,Coming Soon,TRUE,15 days,7 days,FALSE,173,31.67564476
Women Dresses,734,2251,4.4,5239,2025-08-16,XXL,Mint,Tencel,67.4,In Stock,FALSE,15 days,8 days,TRUE,920,40.18193782
Men Hoodies,754,2116,4.3,5082,2025-08-16,S,Grey,Denim,64.38,2-3 pieces left,TRUE,10 days,1 days,TRUE,569,43.69472475
Men Shorts,1422,2634,4.3,3114,2025-08-16,L,Maroon,Hemp,46.03,Back in Stock,TRUE,30 days,1 days,TRUE,228,41.58913305
Women Dresses,1161,1845,4,3566,2025-08-16,XL,Blue,Linen,37.08,Only 1 Left,TRUE,10 days,4 days,TRUE,709,39.71792074
Men Tshirts,1223,1985,3.9,367,2025-08-16,XXL,Orange,Fleece,38.4,Back in Stock,TRUE,30 days,8 days,TRUE,56,30.04152346
Men Jeans,969,1795,3.9,0,2025-08-16,XS,Purple,Jersey,46.03,Coming Soon,TRUE,30 days,5 days,TRUE,0,7
Women Skirts,307,469,3.4,3354,2025-08-16,S,Peach,Linen,34.67,Coming Soon,TRUE,15 days,6 days,TRUE,187,34.60190397
Women Tops,673,1000,3.2,2393,2025-08-16,M,Peach,Viscose,32.73,Pre-Order,TRUE,30 days,6 days,TRUE,149,31.89830684
Women Tops,100,194,4.2,6687,2025-08-16,XXL,Black,Modal,48.65,Only 1 Left,FALSE,45 days,8 days,TRUE,1116,39.49389465
Women Jeans,1022,3103,3.6,5923,2025-08-16,XXL,Rose Gold,Fleece,67.07,Limited Stock,TRUE,15 days,1 days,TRUE,734,38.27236183
Men Jeans,1921,3393,4.2,1072,2025-08-16,XS,Maroon,Jersey,43.4,Limited Stock,TRUE,10 days,8 days,TRUE,58,36.30849772
Women Jeans,1266,5288,3.8,0,2025-08-16,S,Black,Jersey,76.06,Pre-Order,TRUE,30 days,1 days,TRUE,0,7
Men Shirts,454,2260,4,0,2025-08-16,3XL,Beige,Polyester,79.92,Only 1 Left,TRUE,30 days,8 days,FALSE,0,4.5
Women Tops,1017,1579,4.1,907,2025-08-16,S,Orange,Cashmere,35.6,Coming Soon,TRUE,30 days,5 days,TRUE,180,34.92610195
Men Tshirts,630,691,3.9,4547,2025-08-16,XS,Peach,Cotton,8.88,Pre-Order,TRUE,10 days,2 days,TRUE,681,39.84752713
Men Shorts,1332,2347,3.7,4985,2025-08-16,3XL,Cream,Fleece,43.26,Few Left,TRUE,15 days,6 days,TRUE,397,38.50324028
Women Tops,2105,8770,4.3,0,2025-08-16,L,Lavender,Spandex,76,Only 1 Left,TRUE,30 days,8 days,TRUE,0,7
Women Skirts,1745,2940,3.6,0,2025-08-16,M,Green,Cotton,40.65,Back in Stock,TRUE,45 days,5 days,TRUE,0,7
Men Hoodies,1798,2416,4.1,4411,2025-08-16,3XL,Orange,Lycra,25.59,Few Left,TRUE,30 days,3 days,TRUE,614,41.40754186
Men Tshirts,1425,1775,4.4,8504,2025-08-16,XXL,Mint,Lycra,19.76,Pre-Order,TRUE,10 days,8 days,TRUE,1393,46.81300182
Men Hoodies,691,807,4,8861,2025-08-16,S,Khaki,Bamboo,14.44,Few Left,TRUE,15 days,7 days,TRUE,1462,43.35811101
Women Tops,699,923,4.2,3058,2025-08-16,XXL,Sage,Tencel,24.3,Limited Stock,TRUE,30 days,8 days,TRUE,181,40.70854205
Men Hoodies,832,2552,4.7,5991,2025-08-16,S,Maroon,Silk,67.41,Coming Soon,TRUE,45 days,8 days,TRUE,757,47.88144847
Men Shorts,748,2518,3.5,4853,2025-08-16,XS,Yellow,Bamboo,70.3,Only 1 Left,TRUE,30 days,3 days,TRUE,855,36.70645435
Men Tshirts,920,2587,4.1,2657,2025-08-16,M,Teal,Tencel,64.45,In Stock,TRUE,10 days,7 days,TRUE,514,39.32984988
Men Shorts,985,3318,3.7,4453,2025-08-16,XXL,Sage,Hemp,70.32,Coming Soon,TRUE,30 days,3 days,TRUE,706,38.08576404
Women Tops,456,481,3.7,2238,2025-08-16,XXL,Navy,Cotton,5.35,Limited Stock,TRUE,45 days,3 days,TRUE,244,35.54100308
Women Jeans,1879,5041,3.2,4204,2025-08-16,S,Yellow,Tencel,62.73,Pre-Order,TRUE,10 days,3 days,TRUE,739,33.70089463
Women Skirts,562,1021,4.1,3497,2025-08-16,L,Blue,Rayon,44.97,Coming Soon,TRUE,15 days,5 days,TRUE,375,40.45578129
Women Dresses,1804,7863,3.7,7746,2025-08-16,3XL,Peach,Rayon,77.06,Few Left,TRUE,10 days,2 days,TRUE,452,40.13372552
Women Hoodies,1259,1842,3.7,8730,2025-08-16,M,Brown,Tencel,31.66,2-3 pieces left,TRUE,30 days,2 days,TRUE,1094,40.5761502
Men Jeans,1213,1319,4,2182,2025-08-16,L,Khaki,Denim,8.1,In Stock,TRUE,15 days,3 days,TRUE,231,37.75382143
Women Skirts,100,158,3.4,2031,2025-08-16,S,Coral,Hemp,36.82,Limited Stock,TRUE,10 days,1 days,TRUE,179,32.89703775
Men Shirts,2048,5629,3.4,983,2025-08-16,XL,Mustard,Tencel,63.62,Back in Stock,TRUE,15 days,4 days,TRUE,169,30.43152805
Men Hoodies,707,1022,4.5,0,2025-08-16,XS,Mint,Bamboo,30.87,2-3 pieces left,TRUE,15 days,6 days,FALSE,0,4.5
Women Skirts,469,1686,3.7,8555,2025-08-16,L,Teal,Fleece,72.19,Limited Stock,TRUE,30 days,4 days,TRUE,1508,40.50123586
Men Shorts,1109,4144,4.1,1453,2025-08-16,3XL,Charcoal,Cotton,73.24,Limited Stock,TRUE,15 days,5 days,FALSE,268,34.356502
Men Hoodies,631,2815,4.9,1555,2025-08-16,L,Grey,Tencel,77.59,Limited Stock,FALSE,45 days,5 days,TRUE,302,38.51438115
Women Tops,769,880,4,5168,2025-08-16,XXL,Red,Cashmere,12.67,Back in Stock,TRUE,15 days,7 days,TRUE,964,41.2017381
Men Jeans,1653,2019,4.3,2214,2025-08-16,3XL,Green,Wool,18.16,2-3 pieces left,TRUE,15 days,1 days,TRUE,205,40.12293303
Women Dresses,989,1048,4.1,5402,2025-08-16,S,Teal,Polyester,5.65,Few Left,TRUE,10 days,2 days,TRUE,282,42.2383095
Women Jeans,1288,2488,4.6,3106,2025-08-16,L,Peach,Cashmere,48.25,Limited Stock,TRUE,10 days,3 days,TRUE,363,43.99049938
Women Skirts,1262,5460,3.8,4183,2025-08-16,3XL,Charcoal,Jersey,76.89,Limited Stock,TRUE,45 days,8 days,TRUE,546,38.68828742
Women Hoodies,1632,1779,3.6,0,2025-08-16,XS,Turquoise,Cotton Blend,8.29,Coming Soon,TRUE,15 days,7 days,TRUE,0,7
Women Jeans,520,2542,4.3,1983,2025-08-16,3XL,Teal,Jersey,79.55,2-3 pieces left,TRUE,30 days,8 days,TRUE,262,39.64934224
Men Shorts,714,2568,3.9,6025,2025-08-16,M,Purple,Silk,72.2,2-3 pieces left,TRUE,15 days,1 days,TRUE,526,40.94497101
Women Dresses,443,734,4.4,2712,2025-08-16,XXL,Green,Silk,39.69,Limited Stock,TRUE,10 days,4 days,TRUE,152,41.78556538
Women Dresses,1196,2474,3.2,1840,2025-08-16,3XL,White,Wool,51.67,Pre-Order,TRUE,45 days,6 days,TRUE,255,31.05780538
Men Hoodies,1339,4497,4.8,2419,2025-08-16,XXL,Khaki,Denim,70.23,Pre-Order,TRUE,10 days,6 days,TRUE,474,44.39930953
Men Jeans,1009,1268,3.9,4183,2025-08-16,L,Charcoal,Viscose,20.45,Coming Soon,TRUE,10 days,3 days,TRUE,716,39.52218972
Women Dresses,505,867,3.8,0,2025-08-16,XXL,Mint,Fleece,41.79,Coming Soon,TRUE,45 days,5 days,FALSE,0,4.5
Men Hoodies,1046,1164,4.3,5178,2025-08-16,XL,Grey,Hemp,10.14,Few Left,TRUE,10 days,1 days,TRUE,409,43.77517925
Men Jeans,1932,3049,4.2,2168,2025-08-16,XS,Mint,Modal,36.65,Only 1 Left,TRUE,10 days,3 days,TRUE,216,39.26449035
Women Tops,486,847,3.8,0,2025-08-16,XL,Cream,Silk,42.67,Coming Soon,TRUE,30 days,1 days,TRUE,0,7
Men Shirts,402,531,3.8,2308,2025-08-16,3XL,Maroon,Lycra,24.33,Coming Soon,FALSE,30 days,4 days,FALSE,201,29.42936528
Men Hoodies,1670,4658,4.4,7424,2025-08-16,L,Sage,Modal,64.15,Few Left,TRUE,30 days,7 days,TRUE,1030,46.21547504
Women Jeans,1200,1991,3.5,3442,2025-08-16,XS,Red,Linen,39.75,Coming Soon,TRUE,30 days,1 days,TRUE,175,35.50434462
Women Hoodies,1227,1767,4.6,2823,2025-08-16,XL,Teal,Polyester,30.59,Few Left,FALSE,45 days,8 days,FALSE,544,36.55118415
Women Tops,889,1090,3.7,690,2025-08-16,S,Purple,Cotton Blend,18.5,Back in Stock,TRUE,10 days,4 days,TRUE,68,31.19111735
Women Jeans,1173,3430,4,4010,2025-08-16,XXL,Navy,Bamboo,65.81,Coming Soon,TRUE,10 days,8 days,TRUE,588,40.18718346
Men Shirts,601,636,4.2,7830,2025-08-16,XL,Blue,Jersey,5.58,Only 1 Left,TRUE,30 days,5 days,TRUE,1044,44.65655108
Men Shirts,1118,2232,4.7,7246,2025-08-16,3XL,Turquoise,Hemp,49.93,Back in Stock,TRUE,10 days,2 days,TRUE,727,48.77521148
Men Tshirts,1259,1325,3.9,6227,2025-08-16,XXL,Grey,Denim,5.01,Pre-Order,TRUE,45 days,4 days,TRUE,757,41.07356108
Women Jeans,1129,1227,4.1,9009,2025-08-16,XL,Maroon,Tencel,8.03,2-3 pieces left,TRUE,30 days,4 days,TRUE,1419,44.33497044
Men Tshirts,1262,4705,4.1,667,2025-08-16,M,Turquoise,Linen,73.18,Only 1 Left,TRUE,45 days,5 days,TRUE,127,33.66758151
Men Tshirts,1087,1644,3.2,0,2025-08-16,XS,Olive,Jersey,33.91,Pre-Order,TRUE,30 days,1 days,TRUE,0,7
Men Shirts,588,1109,4.3,4240,2025-08-16,XXL,Yellow,Spandex,46.99,Coming Soon,TRUE,30 days,7 days,TRUE,490,42.91598379
Men Shirts,1102,2143,3.3,3258,2025-08-16,XL,Maroon,Cotton,48.59,Pre-Order,TRUE,10 days,1 days,TRUE,477,33.69427974
Men Jeans,654,2867,4.2,1221,2025-08-16,XL,Purple,Hemp,77.19,Few Left,TRUE,10 days,1 days,TRUE,63,36.85462539
Women Hoodies,514,1308,4.1,4539,2025-08-16,XL,Grey,Denim,60.73,Back in Stock,TRUE,45 days,7 days,TRUE,787,41.52479739
Men Tshirts,348,663,3.5,3096,2025-08-16,M,Red,Rayon,47.52,In Stock,TRUE,45 days,6 days,TRUE,564,35.13366213
Men Shorts,711,926,4.2,3201,2025-08-16,XS,Mustard,Denim,23.22,Few Left,TRUE,30 days,4 days,TRUE,561,40.90042975
Men Tshirts,1242,1612,3.5,5903,2025-08-16,3XL,Black,Polyester,22.96,Limited Stock,TRUE,30 days,3 days,TRUE,305,37.39184878
Men Shirts,364,530,4.2,6000,2025-08-16,L,Sage,Bamboo,31.45,Back in Stock,TRUE,15 days,2 days,TRUE,789,43.53866188
Women Jeans,1282,4152,3.6,0,2025-08-16,XXL,Rose Gold,Hemp,69.13,2-3 pieces left,TRUE,15 days,4 days,TRUE,0,7
Women Jeans,1128,2941,3.9,3050,2025-08-16,XS,Khaki,Cashmere,61.65,Back in Stock,TRUE,45 days,7 days,TRUE,167,38.29057627
Men Jeans,1383,4818,4.1,4640,2025-08-16,3XL,Coral,Spandex,71.3,Limited Stock,TRUE,45 days,1 days,TRUE,387,41.61500907
Women Jeans,841,1829,3.8,6616,2025-08-16,XXL,Sage,Silk,54.04,2-3 pieces left,TRUE,10 days,1 days,TRUE,887,40.43011002
Men Tshirts,895,948,3.9,2051,2025-08-16,3XL,Cream,Polyester,5.66,2-3 pieces left,TRUE,30 days,7 days,TRUE,314,36.7436238
Men Shorts,2237,3950,3.7,5536,2025-08-16,L,Grey,Spandex,43.37,Back in Stock,TRUE,10 days,3 days,TRUE,836,38.89107003
Men Shirts,996,1406,4.3,5819,2025-08-16,S,Yellow,Linen,29.18,Coming Soon,TRUE,30 days,8 days,TRUE,1073,44.27693883
Men Shorts,1895,3171,4.3,346,2025-08-16,XXL,Green,Jersey,40.24,In Stock,TRUE,30 days,5 days,TRUE,40,32.15209655
Men Shorts,1342,1610,4,2503,2025-08-16,XS,Rose Gold,Silk,16.66,Coming Soon,TRUE,30 days,4 days,TRUE,180,38.30257893
Men Jeans,100,177,4.9,1580,2025-08-16,M,Mint,Rayon,43.79,Back in Stock,TRUE,30 days,6 days,FALSE,104,40.5924829
Women Jeans,1162,1666,3.9,5359,2025-08-16,XXL,Teal,Spandex,30.27,In Stock,TRUE,30 days,4 days,TRUE,328,40.48820509
Women Jeans,954,1224,4.4,4202,2025-08-16,XS,Maroon,Linen,22.11,Coming Soon,TRUE,30 days,8 days,TRUE,653,43.71163687
Men Hoodies,1120,4751,4.7,4800,2025-08-16,M,White,Denim,76.43,Limited Stock,TRUE,10 days,3 days,TRUE,288,46.83992369
Women Skirts,1038,2320,4,3348,2025-08-16,L,Mustard,Polyester,55.27,Pre-Order,TRUE,15 days,6 days,TRUE,626,39.46566829
Men Shorts,1267,2837,4.5,5197,2025-08-16,XS,Yellow,Bamboo,55.35,2-3 pieces left,TRUE,30 days,5 days,TRUE,448,45.50213147
Women Tops,813,1764,4,5112,2025-08-16,L,Black,Rayon,53.93,In Stock,FALSE,10 days,4 days,FALSE,558,34.15816638
Men Jeans,1602,2285,4.3,462,2025-08-16,L,Red,Bamboo,29.91,Coming Soon,TRUE,10 days,7 days,TRUE,61,33.39222633
Women Dresses,1164,4646,4.3,1607,2025-08-16,L,Beige,Wool,74.95,Pre-Order,TRUE,10 days,7 days,FALSE,296,36.24580973
Men Shirts,1764,3823,4.4,6462,2025-08-16,M,Purple,Rayon,53.86,Pre-Order,TRUE,15 days,8 days,TRUE,572,45.6049351
Men Shorts,1508,3986,4,3365,2025-08-16,3XL,Charcoal,Hemp,62.17,Coming Soon,TRUE,30 days,2 days,TRUE,320,39.4859215
Women Hoodies,547,861,4.3,6867,2025-08-16,M,Peach,Cotton,36.48,2-3 pieces left,TRUE,15 days,8 days,TRUE,1129,44.98890135
Men Shorts,1097,1396,4.2,5066,2025-08-16,XS,Rose Gold,Fleece,21.46,2-3 pieces left,TRUE,10 days,8 days,TRUE,523,42.82811766
Men Tshirts,1394,2518,4.5,938,2025-08-16,S,Yellow,Jersey,44.66,Coming Soon,TRUE,10 days,6 days,TRUE,99,37.80166966
Men Shorts,734,1184,3.2,6614,2025-08-16,M,Pink,Modal,38.01,Pre-Order,FALSE,10 days,3 days,FALSE,744,28.15070424
Women Jeans,654,2640,3.9,1520,2025-08-16,S,Cream,Silk,75.23,Few Left,TRUE,30 days,8 days,TRUE,220,35.57578084
Women Skirts,1002,1109,4.2,7781,2025-08-16,XL,Turquoise,Tencel,9.72,Back in Stock,TRUE,30 days,4 days,TRUE,798,44.63018834
Women Dresses,1316,1559,4.5,4318,2025-08-16,S,Charcoal,Cashmere,15.61,Only 1 Left,TRUE,45 days,5 days,TRUE,264,44.66850628
Women Tops,1057,2029,3.5,6346,2025-08-16,3XL,Red,Wool,47.91,Limited Stock,TRUE,15 days,7 days,TRUE,623,37.64508139
Women Jeans,943,4302,4,4025,2025-08-16,XS,Khaki,Polyester,78.08,Few Left,TRUE,15 days,1 days,TRUE,318,40.20211442
Men Shirts,1102,2155,3.4,6322,2025-08-16,L,Blue,Rayon,48.88,Coming Soon,TRUE,30 days,2 days,TRUE,390,36.7566268
Men Shorts,1573,5808,3.5,2544,2025-08-16,XXL,White,Rayon,72.92,Coming Soon,TRUE,45 days,4 days,TRUE,301,34.44660075
Men Jeans,1468,1739,5,6257,2025-08-16,M,Mustard,Modal,15.59,2-3 pieces left,TRUE,10 days,3 days,TRUE,1217,50.70807962
Men Hoodies,1276,1616,4.1,3501,2025-08-16,XL,Grey,Jersey,21.05,Coming Soon,TRUE,30 days,2 days,TRUE,434,40.460467
Men Shirts,1447,2829,3.5,715,2025-08-16,3XL,Rose Gold,Linen,48.86,Only 1 Left,TRUE,15 days,2 days,TRUE,52,30.00788058
